CFA,1,bl,1,2014,0.7656405163853028,0.767517225338572,0.7695752036508456,0.7685448368043846
NBC,1,bl,1,2014,0.7517378351539226,0.7529724273428552,0.7565017517094463,0.7547329635428589
CFA,1,bl,5,3588,0.9280936454849499,0.9330721587626345,0.9285751796967672,0.9308182377980057
NBC,1,bl,5,3588,0.9177814938684504,0.9310365538525842,0.9172196687227157,0.9240764663067321
CFA,1,bl,10,3594,0.9485253199777407,0.9532078345005723,0.9488537660454974,0.9510258167561746
NBC,1,bl,10,3594,0.9323873121869783,0.9456894028103044,0.9322494087397856,0.9389213122377303
CFA,1,bl,15,3574,0.9541130386121992,0.9585658083535444,0.9546102929793319,0.9565839616278325
NBC,1,bl,15,3574,0.9325685506435366,0.9459641255605381,0.93258801567485,0.9392284487519639
CFA,1,bl,20,3554,0.9617332583005065,0.9654991673432753,0.9623210310403787,0.9639074795101865
NBC,1,bl,20,3554,0.9341586944288126,0.9469628286491387,0.9343053858799752,0.9405915267180359
CFA,1,bl,25,3534,0.9691567628749292,0.9719938335046249,0.969798378332344,0.9708948647909879
NBC,1,bl,25,3534,0.9326542161856254,0.9460072595281307,0.932802734387413,0.9393585953831698
